Frame,X,Y
2563,,
2564,,
2565,,
2566,732,564
2567,,
2568,,
2569,,
2570,,
2571,,
2572,,
2573,,
2574,,
2575,,
2576,,
2577,,
2578,,
2579,738,564
2580,739,562
2581,,
2582,744,562
2583,,
2584,,
2585,,
2586,,
2587,,
2588,,
2589,,
2590,,
2591,,
2592,,
2593,,
2594,,
2595,750,564
2596,,
2597,,
2598,,
2599,,
2600,,
2601,,
2602,,
2603,,
2604,,
2605,,
2606,,
2607,,
2608,,
2609,,
2610,,
2611,,
2612,799,556
2613,,
2614,,
2615,,
2616,,
2617,,
2618,,
2619,746,559
2620,,
2621,,
2622,,
2623,752,557
2624,,
2625,,
2626,,
2627,751,565
2628,,
2629,,
2630,,
2631,,
2632,,
2633,,
2634,,
2635,,
2636,,
2637,,
2638,751,567
2639,,
2640,,
2641,,
2642,,
2643,,
2644,,
2645,,
2646,,
2647,824,563
2648,828,566
2649,,
2650,,
2651,,
2652,838,564
2653,,
2654,,
2655,,
2656,,
2657,,
2658,,
2659,,
2660,,
2661,,
2662,,
2663,,
2664,,
2665,,
2666,779,482
2667,,
2668,,
2669,,
2670,,
2671,839,561
2672,,
2673,788,478
2674,790,481
2675,790,484
2676,794,499
2677,795,481
2678,801,466
2679,,
2680,,
2681,868,563
2682,793,535
2683,800,551
2684,795,565
2685,,
2686,,
2687,,
2688,,
2689,,
2690,,
2691,,
2692,,
2693,,
2694,,
2695,,
2696,723,570
2697,724,571
2698,,
2699,895,564
2700,,
2701,,
2702,877,562
2703,,
2704,,
2705,,
2706,,
2707,,
2708,,
2709,,
2710,,
2711,,
2712,,
2713,,
2714,,
2715,,
2716,914,566
2717,,
2718,949,471
2719,,
2720,949,486
2721,954,498
2722,958,507
2723,960,514
2724,962,524
2725,964,534
2726,,
2727,,
2728,,
2729,974,569
2730,973,558
2731,,
2732,670,583
2733,,
2734,920,563
2735,,
2736,979,522
2737,978,517
2738,981,514
2739,982,508
2740,981,506
2741,985,505
2742,984,502
2743,,
2744,,
2745,961,567
2746,986,494
2747,,
2748,989,494
2749,,
2750,,
2751,955,562
2752,,
2753,,
2754,983,521
2755,997,504
2756,,
2757,,
2758,,
2759,,
2760,,
2761,,
2762,964,561
2763,1006,513
2764,1009,516
2765,1008,518
2766,,
2767,1013,524
2768,,
2769,1014,538
2770,,
2771,,
2772,,
2773,1021,557
2774,,
2775,,
2776,1023,558
2777,,
2778,,
2779,,
2780,,
2781,,
2782,,
2783,,
2784,,
2785,,
2786,,
2787,,
2788,,
2789,1003,562
2790,1010,558
2791,,
2792,,
2793,1014,558
2794,,
2795,,
2796,,
2797,,
2798,,
2799,,
2800,,
2801,,
2802,,
2803,,
2804,,
2805,,
2806,,
2807,,
2808,,
2809,,
2810,,
2811,,
2812,,
2813,,
2814,,
2815,,
2816,,
2817,,
2818,,
2819,,
2820,,
2821,,
2822,,
2823,,
2824,,
2825,,
2826,,
2827,,
2828,,
2829,,
2830,,
2831,,
2832,,
2833,,
2834,,
2835,,
2836,,
2837,,
2838,,
2839,,
2840,,
2841,,
2842,,
2843,,
2844,,
2845,,
2846,,
2847,,
2848,1048,567
2849,,
2850,,
2851,,
2852,,
2853,16,544
2854,1036,567
2855,1035,564
2856,,
2857,,
2858,,
2859,,
2860,,
2861,,
2862,,
2863,1020,522
2864,1034,565
2865,1032,565
2866,,
2867,1021,523
2868,,
2869,,
2870,,
2871,1010,539
2872,60,595
2873,,
2874,1007,554
2875,1004,560
2876,1000,567
2877,,
2878,,
2879,,
2880,998,551
2881,1000,548
2882,,
2883,,
2884,,
2885,,
2886,997,556
2887,1006,567
2888,,
2889,998,563
2890,1003,568
2891,,
2892,,
2893,,
2894,,
2895,,
2896,988,562
2897,988,568
2898,,
2899,989,557
2900,987,552
2901,986,548
2902,,
2903,,
2904,,
2905,983,560
2906,,
2907,,
2908,,
2909,,
2910,,
2911,,
2912,,
2913,,
2914,,
2915,,
2916,,
2917,,
2918,,
2919,,
2920,,
2921,,
2922,,
2923,,
2924,,
2925,,
2926,,
2927,,
2928,,
2929,,
2930,,
2931,,
2932,,
2933,,
2934,986,564
2935,,
2936,989,551
2937,,
2938,,
2939,,
2940,,
2941,,
2942,,
2943,,
2944,,
2945,,
2946,,
2947,,
2948,1000,520
2949,,
2950,,
2951,,
2952,,
2953,,
2954,,
2955,995,530
2956,995,536
2957,,
2958,995,552
2959,997,561
2960,997,568
2961,997,565
2962,997,557
2963,,
2964,,
2965,,
2966,,
2967,,
2968,,
2969,,
2970,,
2971,,
2972,,
2973,,
2974,,
2975,,
2976,,
2977,,
2978,996,556
2979,,
2980,,
2981,,
2982,995,557
2983,996,553
2984,,
2985,,
2986,,
2987,,
2988,,
2989,,
2990,,
2991,,
2992,,
2993,,
2994,,
2995,,
2996,72,597
2997,,
2998,,
2999,,
3000,990,558
3001,990,555
3002,989,548
3003,,
3004,,
3005,,
3006,,
3007,,
3008,,
3009,,
3010,,
3011,,
3012,,
3013,,
3014,,
3015,986,563
3016,,
3017,,
3018,,
3019,985,553
3020,,
3021,,
3022,,
3023,,
3024,,
3025,,
3026,,
3027,,
3028,,
3029,,
3030,,
3031,,
3032,,
3033,,
3034,988,559
3035,984,555
3036,987,553
3037,988,549
3038,,
3039,,
3040,,
3041,,
3042,,
3043,,
3044,,
3045,,
3046,,
3047,,
3048,,
3049,,
3050,,
3051,,
3052,,
3053,,
3054,,
3055,,
3056,,
3057,,
3058,,
3059,,
3060,,
3061,,
3062,,
3063,,
3064,,
3065,,
3066,,
3067,,
3068,,
3069,,
3070,,
3071,,
3072,,
3073,,
3074,,
3075,,
3076,978,520
3077,981,514
3078,,
3079,,
3080,89,532
3081,980,486
3082,981,484
3083,983,481
3084,985,475
3085,982,469
3086,88,541
3087,,
3088,,
3089,,
3090,,
3091,989,539
3092,,
3093,,
3094,,
3095,,
3096,,
3097,,
3098,,
3099,,
3100,,
3101,,
3102,,
3103,,
3104,998,468
3105,998,473
3106,1000,478
3107,999,480
3108,985,479
3109,,
3110,959,479
3111,942,480
3112,927,482
3113,912,483
3114,895,489
3115,880,492
3116,864,498
3117,846,504
3118,828,513
3119,808,522
3120,790,532
3121,770,545
3122,748,558
3123,988,561
3124,705,595
3125,680,614
3126,656,614
3127,634,604
3128,613,597
3129,589,585
3130,564,576
3131,997,565
3132,507,559
3133,478,553
3134,448,547
3135,415,543
3136,377,541
3137,337,537
3138,298,538
3139,255,539
3140,207,543
3141,154,547
3142,,
3143,988,565
3144,,
3145,,
3146,,
3147,87,555
3148,187,538
3149,269,521
3150,1025,568
3151,398,500
3152,1030,567
3153,496,484
3154,533,481
3155,571,478
3156,601,475
3157,632,470
3158,658,470
3159,682,470
3160,1002,564
3161,720,471
3162,739,472
3163,758,475
3164,774,475
3165,789,478
3166,803,479
3167,816,483
3168,826,486
3169,837,490
3170,849,493
3171,857,498
3172,868,502
3173,876,505
3174,886,511
3175,893,515
3176,901,520
3177,909,526
3178,916,531
3179,922,538
3180,930,543
3181,937,549
3182,940,555
3183,949,562
3184,953,567
3185,1046,569
3186,1046,569
3187,967,574
3188,970,568
3189,973,565
3190,975,562
3191,976,558
3192,977,557
3193,,
3194,,
3195,,
3196,,
3197,,
3198,,
3199,,
3200,1035,573
3201,1035,573
3202,999,547
3203,,
3204,,
3205,,
3206,,
3207,,
3208,,
3209,1054,525
3210,1069,522
3211,1081,519
3212,1096,519
3213,1112,518
3214,1129,520
3215,1147,522
3216,1167,526
3217,1190,530
3218,1215,538
3219,1240,547
3220,1270,556
3221,1303,571
3222,1339,589
3223,1381,610
3224,1429,634
3225,1018,576
3226,1531,667
3227,1022,544
3228,1633,647
3229,1689,637
3230,,
3231,1844,623
3232,,
3233,,
3234,,
3235,,
3236,,
3237,1023,580
3238,,
3239,,
3240,1007,548
3241,,
3242,,
3243,,
3244,,
3245,,
3246,,
3247,,
3248,,
3249,,
3250,,
3251,,
3252,,
3253,,
3254,,
3255,,
3256,,
3257,,
3258,,
3259,,
3260,,
3261,,
3262,,
3263,,
3264,,
3265,,
3266,,
3267,,
3268,,
3269,,
3270,,
3271,,
3272,,
3273,,
3274,,
3275,,
3276,,
3277,,
3278,,
3279,,
3280,,
3281,,
3282,,
3283,,
3284,,
3285,,
3286,,
3287,,
3288,,
3289,,
3290,,
3291,,
3292,,
3293,,
3294,,
3295,,
3296,,
3297,,
3298,,
3299,,
3300,,
3301,,
3302,,
3303,,
3304,,
3305,,
3306,,
3307,,
3308,1562,81
3309,,
3310,,
3311,1475,131
3312,1472,131
3313,,
3314,1441,126
3315,,
3316,1502,75
3317,1406,125
3318,,
3319,,
3320,1394,129
3321,1368,99
3322,1361,104
3323,,
3324,,
3325,1328,104
3326,1366,75
3327,1333,70
3328,1335,71
3329,,
3330,,
3331,,
3332,1246,53
3333,1247,57
3334,,
3335,,
3336,,
3337,1173,46
3338,1176,50
3339,1178,50
3340,,
3341,,
3342,1122,119
3343,1082,74
3344,1075,72
3345,1081,75
3346,1073,72
3347,,
3348,,
3349,,
3350,,
3351,982,100
3352,974,98
3353,,
3354,,
3355,942,96
3356,940,26
3357,901,86
3358,903,88
3359,905,89
3360,860,73
3361,,
3362,835,70
3363,834,73
3364,839,77
3365,808,64
3366,809,65
3367,769,51
3368,,
3369,761,50
3370,755,50
3371,,
3372,,
3373,,
